product_name,category,platform,price,rating,delivery_days,discount,popularity
Badminton Racket Model 14,Sports,Ajio,2418,4.0,5,42,5
Tennis Racket Model 15,Sports,Ajio,2555,4.1,1,45,6
Yoga Mat Model 16,Sports,Ajio,2692,4.2,2,48,7
Dumbbells Model 17,Sports,Ajio,2829,4.3,3,1,8
Skipping Rope Model 18,Sports,Ajio,2966,4.4,4,4,9
Sports Bag Model 19,Sports,Ajio,3103,4.5,5,7,10
Helmet Model 20,Sports,Ajio,3240,4.6,1,10,1
Cricket Bat Model 21,Sports,Ajio,3377,4.7,2,13,2
Football Model 22,Sports,Ajio,3514,4.8,3,16,3
Basketball Model 23,Sports,Ajio,3651,4.9,4,19,4
Badminton Racket Model 24,Sports,Ajio,3788,3.8,5,22,5
Tennis Racket Model 25,Sports,Ajio,3925,3.9,1,25,6
Yoga Mat Model 26,Sports,Ajio,4062,4.0,2,28,7
Dumbbells Model 27,Sports,Ajio,4199,4.1,3,31,8
Skipping Rope Model 28,Sports,Ajio,4336,4.2,4,34,9
Sports Bag Model 29,Sports,Ajio,4473,4.3,5,37,10
Helmet Model 30,Sports,Ajio,4610,4.4,1,40,1
Cricket Bat Model 31,Sports,Ajio,4747,4.5,2,43,2
Football Model 32,Sports,Ajio,4884,4.6,3,46,3
Basketball Model 33,Sports,Ajio,5021,4.7,4,49,4
Badminton Racket Model 34,Sports,Ajio,5158,4.8,5,2,5
Tennis Racket Model 35,Sports,Ajio,5295,4.9,1,5,6
Yoga Mat Model 36,Sports,Ajio,5432,3.8,2,8,7
Dumbbells Model 37,Sports,Ajio,5569,3.9,3,11,8
Skipping Rope Model 38,Sports,Ajio,5706,4.0,4,14,9
Sports Bag Model 39,Sports,Ajio,5843,4.1,5,17,10
Helmet Model 40,Sports,Ajio,5980,4.2,1,20,1
Cricket Bat Model 41,Sports,Ajio,6117,4.3,2,23,2
Football Model 42,Sports,Ajio,6254,4.4,3,26,3
Basketball Model 43,Sports,Ajio,6391,4.5,4,29,4
Badminton Racket Model 44,Sports,Ajio,6528,4.6,5,32,5
Tennis Racket Model 45,Sports,Ajio,6665,4.7,1,35,6
Yoga Mat Model 46,Sports,Ajio,6802,4.8,2,38,7
Dumbbells Model 47,Sports,Ajio,6939,4.9,3,41,8
Skipping Rope Model 48,Sports,Ajio,7076,3.8,4,44,9
Sports Bag Model 49,Sports,Ajio,7213,3.9,5,47,10
Helmet Model 50,Sports,Ajio,7350,4.0,1,0,1
Cricket Bat Model 1,Sports,Meesho,637,3.9,2,3,2
Football Model 2,Sports,Meesho,774,4.0,3,6,3
Basketball Model 3,Sports,Meesho,911,4.1,4,9,4
Badminton Racket Model 4,Sports,Meesho,1048,4.2,5,12,5
Tennis Racket Model 5,Sports,Meesho,1185,4.3,1,15,6
Yoga Mat Model 6,Sports,Meesho,1322,4.4,2,18,7
Dumbbells Model 7,Sports,Meesho,1459,4.5,3,21,8
Skipping Rope Model 8,Sports,Meesho,1596,4.6,4,24,9
Sports Bag Model 9,Sports,Meesho,1733,4.7,5,27,10
Helmet Model 10,Sports,Meesho,1870,4.8,1,30,1
Cricket Bat Model 11,Sports,Meesho,2007,4.9,2,33,2
Football Model 12,Sports,Meesho,2144,3.8,3,36,3
Basketball Model 13,Sports,Meesho,2281,3.9,4,39,4
Badminton Racket Model 14,Sports,Meesho,2418,4.0,5,42,5
Tennis Racket Model 15,Sports,Meesho,2555,4.1,1,45,6
Yoga Mat Model 16,Sports,Meesho,2692,4.2,2,48,7
Dumbbells Model 17,Sports,Meesho,2829,4.3,3,1,8
Skipping Rope Model 18,Sports,Meesho,2966,4.4,4,4,9
Sports Bag Model 19,Sports,Meesho,3103,4.5,5,7,10
Helmet Model 20,Sports,Meesho,3240,4.6,1,10,1
Cricket Bat Model 21,Sports,Meesho,3377,4.7,2,13,2
Football Model 22,Sports,Meesho,3514,4.8,3,16,3
Basketball Model 23,Sports,Meesho,3651,4.9,4,19,4
Badminton Racket Model 24,Sports,Meesho,3788,3.8,5,22,5
Tennis Racket Model 25,Sports,Meesho,3925,3.9,1,25,6
Yoga Mat Model 26,Sports,Meesho,4062,4.0,2,28,7
Dumbbells Model 27,Sports,Meesho,4199,4.1,3,31,8
Skipping Rope Model 28,Sports,Meesho,4336,4.2,4,34,9
Sports Bag Model 29,Sports,Meesho,4473,4.3,5,37,10
Helmet Model 30,Sports,Meesho,4610,4.4,1,40,1
Cricket Bat Model 31,Sports,Meesho,4747,4.5,2,43,2
Football Model 32,Sports,Meesho,4884,4.6,3,46,3
Basketball Model 33,Sports,Meesho,5021,4.7,4,49,4
Badminton Racket Model 34,Sports,Meesho,5158,4.8,5,2,5
Tennis Racket Model 35,Sports,Meesho,5295,4.9,1,5,6
Yoga Mat Model 36,Sports,Meesho,5432,3.8,2,8,7
Dumbbells Model 37,Sports,Meesho,5569,3.9,3,11,8
Skipping Rope Model 38,Sports,Meesho,5706,4.0,4,14,9
Sports Bag Model 39,Sports,Meesho,5843,4.1,5,17,10
Helmet Model 40,Sports,Meesho,5980,4.2,1,20,1
Cricket Bat Model 41,Sports,Meesho,6117,4.3,2,23,2
Football Model 42,Sports,Meesho,6254,4.4,3,26,3
Basketball Model 43,Sports,Meesho,6391,4.5,4,29,4
Badminton Racket Model 44,Sports,Meesho,6528,4.6,5,32,5
Tennis Racket Model 45,Sports,Meesho,6665,4.7,1,35,6
Yoga Mat Model 46,Sports,Meesho,6802,4.8,2,38,7
Dumbbells Model 47,Sports,Meesho,6939,4.9,3,41,8
Skipping Rope Model 48,Sports,Meesho,7076,3.8,4,44,9
Sports Bag Model 49,Sports,Meesho,7213,3.9,5,47,10
Helmet Model 50,Sports,Meesho,7350,4.0,1,0,1
Cricket Bat Model 1,Sports,Nykaa,637,3.9,2,3,2
Football Model 2,Sports,Nykaa,774,4.0,3,6,3
Basketball Model 3,Sports,Nykaa,911,4.1,4,9,4
Badminton Racket Model 4,Sports,Nykaa,1048,4.2,5,12,5
Tennis Racket Model 5,Sports,Nykaa,1185,4.3,1,15,6
Yoga Mat Model 6,Sports,Nykaa,1322,4.4,2,18,7
Dumbbells Model 7,Sports,Nykaa,1459,4.5,3,21,8
Skipping Rope Model 8,Sports,Nykaa,1596,4.6,4,24,9
Sports Bag Model 9,Sports,Nykaa,1733,4.7,5,27,10
Helmet Model 10,Sports,Nykaa,1870,4.8,1,30,1
Cricket Bat Model 11,Sports,Nykaa,2007,4.9,2,33,2
Football Model 12,Sports,Nykaa,2144,3.8,3,36,3
Basketball Model 13,Sports,Nykaa,2281,3.9,4,39,4
Badminton Racket Model 14,Sports,Nykaa,2418,4.0,5,42,5
Tennis Racket Model 15,Sports,Nykaa,2555,4.1,1,45,6
Yoga Mat Model 16,Sports,Nykaa,2692,4.2,2,48,7
Dumbbells Model 17,Sports,Nykaa,2829,4.3,3,1,8
Skipping Rope Model 18,Sports,Nykaa,2966,4.4,4,4,9
Sports Bag Model 19,Sports,Nykaa,3103,4.5,5,7,10
Helmet Model 20,Sports,Nykaa,3240,4.6,1,10,1
Cricket Bat Model 21,Sports,Nykaa,3377,4.7,2,13,2
Football Model 22,Sports,Nykaa,3514,4.8,3,16,3
Basketball Model 23,Sports,Nykaa,3651,4.9,4,19,4
Badminton Racket Model 24,Sports,Nykaa,3788,3.8,5,22,5
Tennis Racket Model 25,Sports,Nykaa,3925,3.9,1,25,6
Yoga Mat Model 26,Sports,Nykaa,4062,4.0,2,28,7
Dumbbells Model 27,Sports,Nykaa,4199,4.1,3,31,8
Skipping Rope Model 28,Sports,Nykaa,4336,4.2,4,34,9
Sports Bag Model 29,Sports,Nykaa,4473,4.3,5,37,10
Helmet Model 30,Sports,Nykaa,4610,4.4,1,40,1
Cricket Bat Model 31,Sports,Nykaa,4747,4.5,2,43,2
Football Model 32,Sports,Nykaa,4884,4.6,3,46,3
Basketball Model 33,Sports,Nykaa,5021,4.7,4,49,4
Badminton Racket Model 34,Sports,Nykaa,5158,4.8,5,2,5
Tennis Racket Model 35,Sports,Nykaa,5295,4.9,1,5,6
Yoga Mat Model 36,Sports,Nykaa,5432,3.8,2,8,7
Dumbbells Model 37,Sports,Nykaa,5569,3.9,3,11,8
Skipping Rope Model 38,Sports,Nykaa,5706,4.0,4,14,9
Sports Bag Model 39,Sports,Nykaa,5843,4.1,5,17,10
Helmet Model 40,Sports,Nykaa,5980,4.2,1,20,1
Cricket Bat Model 41,Sports,Nykaa,6117,4.3,2,23,2
Football Model 42,Sports,Nykaa,6254,4.4,3,26,3
Basketball Model 43,Sports,Nykaa,6391,4.5,4,29,4
Badminton Racket Model 44,Sports,Nykaa,6528,4.6,5,32,5
Tennis Racket Model 45,Sports,Nykaa,6665,4.7,1,35,6
Yoga Mat Model 46,Sports,Nykaa,6802,4.8,2,38,7
Dumbbells Model 47,Sports,Nykaa,6939,4.9,3,41,8
Skipping Rope Model 48,Sports,Nykaa,7076,3.8,4,44,9
Sports Bag Model 49,Sports,Nykaa,7213,3.9,5,47,10
Helmet Model 50,Sports,Nykaa,7350,4.0,1,0,1
